customer_id,age,tenure_months,contract_type,payment_method,paperless_billing,international_plan,avg_monthly_gb,support_tickets_6m,outages_3m,late_payments_12m,app_sessions_30d,add_ons,monthly_charges,total_charges,churn
C103697,48,30,month-to-month,mailed-check,yes,yes,35.89,1,2,1,12,2,82.01,2556.83,1
C103698,37,21,two-year,bank-transfer,no,no,15.28,3,1,1,18,0,55.28,1129.25,0
C103699,25,55,month-to-month,electronic-check,no,no,46.01,1,0,3,13,0,50.82,2835.13,0
C103700,61,11,month-to-month,mailed-check,yes,no,22.31,0,0,0,11,0,58.97,706.25,0
C103701,39,16,one-year,electronic-check,yes,no,17.09,0,0,1,15,0,69.76,1188.09,0
C103702,38,18,month-to-month,mailed-check,yes,no,38.13,0,0,0,18,0,70.3,1361.32,1
C103703,34,66,one-year,mailed-check,yes,no,23.53,2,0,2,16,0,49.81,3305.01,0
C103704,53,68,one-year,bank-transfer,yes,no,37.46,0,0,0,10,1,64.33,4434.31,0
C103705,33,36,two-year,mailed-check,yes,yes,9.62,1,0,2,14,1,47.98,1778.49,0
C103706,20,11,month-to-month,credit-card,yes,no,11.4,0,0,0,15,1,76.81,,0
C103707,31,55,month-to-month,credit-card,yes,yes,20.88,0,0,0,13,1,73.84,4149.46,0
C103708,55,35,month-to-month,electronic-check,no,no,12.44,1,1,1,10,0,52.46,1855.82,1
C103709,49,62,month-to-month,electronic-check,yes,no,16.05,2,0,0,8,1,65.88,4167.54,1
C103710,36,26,month-to-month,electronic-check,yes,no,21.3,0,0,0,13,3,65.64,1763.74,1
C103711,55,72,month-to-month,electronic-check,yes,no,13.69,1,1,0,13,1,67.06,4922.23,1
C103712,48,58,two-year,electronic-check,no,no,60.35,1,1,0,14,2,87.74,5217.24,0
C103713,36,16,two-year,credit-card,yes,no,11.78,0,0,1,13,2,64.98,1135.31,0
C103714,37,52,two-year,credit-card,yes,no,20.41,1,0,0,11,0,39.72,2059.3,0
C103715,43,20,month-to-month,electronic-check,yes,no,,0,0,1,13,0,57.67,1188.62,0
C103716,29,25,one-year,bank-transfer,yes,no,24.28,0,0,0,12,0,70.65,1845.25,0
C103717,39,18,month-to-month,credit-card,no,no,17.08,0,0,1,9,1,78.03,1470.75,0
C103718,43,49,month-to-month,mailed-check,yes,no,40.38,0,0,0,19,3,90.31,4493.72,0
C103719,19,19,month-to-month,credit-card,yes,no,42.11,0,0,3,19,2,69.13,1412.75,0
C103720,37,46,two-year,credit-card,yes,no,14.03,0,1,1,16,1,76.22,3544.93,1
C103721,35,42,one-year,credit-card,yes,no,44.36,3,1,0,12,1,71.85,3032.5,1
C103722,51,54,month-to-month,bank-transfer,no,yes,13.51,2,0,1,17,2,66.11,3602.11,0
C103723,18,72,one-year,mailed-check,no,no,20.48,1,0,1,16,1,65.37,4784.58,1
C103724,34,0,two-year,electronic-check,no,no,22.24,2,0,0,16,1,73.66,124.56,0
C103725,33,72,month-to-month,credit-card,yes,yes,12.95,0,1,1,13,0,62.64,4637.75,0
C103726,51,7,two-year,electronic-check,yes,yes,6.22,0,0,0,16,1,67.13,528.11,0
C103727,38,38,month-to-month,mailed-check,no,yes,24.19,2,2,1,14,0,64.52,2482.55,1
C103728,61,24,month-to-month,electronic-check,yes,no,8.86,0,0,0,19,0,50.67,1267.58,0
C103729,47,46,two-year,mailed-check,no,no,57.18,0,0,0,16,0,42.53,2004.49,0
C103730,34,52,month-to-month,electronic-check,yes,no,15.43,1,0,2,21,1,53.81,2792.17,0
C103731,42,62,one-year,credit-card,yes,no,36.74,1,0,0,16,1,72.98,4533.32,0
C103732,35,29,month-to-month,mailed-check,no,no,35.14,0,0,0,12,2,59.7,1745.68,0
C103733,49,68,one-year,mailed-check,yes,no,12.86,0,0,3,17,1,65.69,4575.64,1
C103734,23,23,one-year,mailed-check,no,no,15.75,0,0,2,11,0,57.75,1376.94,1
C103735,29,14,two-year,bank-transfer,yes,no,15.63,1,2,0,12,1,73.87,1088.97,0
C103736,44,27,two-year,credit-card,yes,no,26.59,4,0,0,15,1,52.17,1478.21,1
C103737,54,38,one-year,credit-card,yes,no,97.11,1,0,0,21,2,52.17,2072.41,0
C103738,18,48,month-to-month,credit-card,yes,no,25.71,3,0,2,15,3,69.67,3387.48,1
C103739,55,60,month-to-month,mailed-check,no,no,14.85,2,0,1,15,1,75.93,4636.57,0
C103740,37,16,one-year,credit-card,yes,yes,27.27,0,0,1,21,0,73.31,1254.05,0
C103741,18,22,month-to-month,mailed-check,yes,no,8.9,0,0,2,9,1,57.69,1357.31,0
C103742,18,68,month-to-month,bank-transfer,yes,no,11.85,1,0,2,17,0,45.64,3148.99,0
C103743,21,32,two-year,bank-transfer,no,no,57.78,0,0,2,19,0,61.41,1975.56,0
C103744,39,17,month-to-month,mailed-check,yes,no,18.32,1,0,2,22,0,81.13,1459.37,1
C103745,38,71,month-to-month,mailed-check,yes,no,11.44,2,1,0,14,1,70.41,5081.52,1
C103746,47,32,two-year,bank-transfer,no,yes,7.68,0,0,1,13,1,69.14,2277.01,0
C103747,32,71,one-year,electronic-check,no,yes,21.11,0,0,0,13,1,89.43,6415.25,0
C103748,26,67,one-year,bank-transfer,no,no,8.15,0,0,0,13,0,66.68,4488.38,0
C103749,34,66,month-to-month,mailed-check,no,no,46.56,0,0,2,18,1,70.84,4785.35,0
C103750,39,42,month-to-month,bank-transfer,yes,no,35.05,1,0,1,21,0,43.65,1901.98,0
C103751,42,58,one-year,credit-card,no,no,14.29,2,1,1,17,0,56.73,3348.37,0
C103752,30,70,month-to-month,electronic-check,yes,no,66.16,1,1,2,21,1,72.0,5075.87,1
C103753,50,19,one-year,electronic-check,yes,no,15.65,0,0,0,9,0,43.44,892.91,0
C103754,32,2,month-to-month,bank-transfer,yes,no,18.31,0,0,0,14,1,77.77,213.6,0
C103755,29,23,month-to-month,electronic-check,yes,no,12.07,0,0,2,11,2,66.92,1544.57,0
C103756,32,46,month-to-month,electronic-check,yes,no,33.07,1,0,0,17,2,66.06,3136.42,0
C103757,52,39,month-to-month,bank-transfer,yes,yes,8.89,0,0,0,13,2,61.92,2405.08,0
C103758,37,5,month-to-month,electronic-check,no,no,14.83,1,0,2,17,1,67.65,397.38,0
C103759,31,40,one-year,bank-transfer,no,no,13.15,0,0,2,14,0,63.98,2650.33,0
C103760,50,12,one-year,electronic-check,yes,no,25.61,0,2,3,15,1,49.4,647.42,1
C103761,65,36,month-to-month,electronic-check,yes,no,6.91,1,1,3,17,1,73.5,2743.97,0
C103762,42,42,one-year,mailed-check,yes,no,19.58,0,1,1,15,1,73.47,3196.68,0
C103763,54,46,month-to-month,credit-card,yes,no,46.46,0,0,0,15,0,67.89,3157.09,0
C103764,51,30,month-to-month,mailed-check,no,no,7.96,1,0,0,15,0,58.24,1805.23,1
C103765,32,29,two-year,electronic-check,yes,yes,34.34,0,0,0,16,2,69.28,2076.15,0
C103766,39,49,one-year,mailed-check,yes,yes,39.18,1,0,1,6,3,76.81,3837.07,0
C103767,24,54,one-year,bank-transfer,yes,yes,18.88,0,1,0,22,0,39.41,2191.04,0
C103768,37,58,month-to-month,bank-transfer,yes,no,2.92,1,1,0,9,2,66.09,3921.78,1
C103769,31,24,month-to-month,electronic-check,yes,no,33.41,0,0,0,16,0,53.49,1372.33,0
C103770,34,30,one-year,electronic-check,no,no,,1,0,2,18,0,48.03,1453.89,0
C103771,30,24,one-year,mailed-check,no,no,62.79,1,0,2,12,0,60.52,1523.79,0
C103772,36,38,one-year,bank-transfer,yes,yes,22.83,2,0,1,14,2,95.85,3700.13,1
C103773,45,9,two-year,credit-card,no,no,4.66,0,0,0,18,1,82.37,838.25,0
C103774,38,31,month-to-month,bank-transfer,no,no,33.02,2,1,0,15,1,55.73,1840.04,1
C103775,18,13,two-year,bank-transfer,yes,no,5.44,2,0,0,7,2,91.98,1340.35,0
C103776,30,38,one-year,mailed-check,no,no,29.74,0,0,1,7,1,78.71,3024.08,0
C103777,21,62,month-to-month,bank-transfer,yes,yes,36.9,2,0,0,11,0,48.85,3038.45,0
C103778,42,71,month-to-month,bank-transfer,no,yes,47.39,0,0,1,18,1,71.41,5156.51,0
C103779,45,32,one-year,electronic-check,yes,no,15.05,0,0,0,18,0,55.63,1815.79,0
C103780,42,4,month-to-month,credit-card,no,no,10.0,1,0,2,18,1,36.77,227.62,0
C103781,30,16,one-year,electronic-check,no,no,23.1,2,0,0,20,2,62.47,1088.26,0
C103782,42,7,one-year,bank-transfer,no,no,6.9,1,0,0,12,2,75.7,623.08,1
C103783,33,55,month-to-month,bank-transfer,yes,no,16.34,0,0,0,11,1,47.12,2601.84,0
C103784,25,71,month-to-month,credit-card,yes,no,12.94,4,1,1,15,1,86.2,6234.15,1
C103785,48,40,one-year,electronic-check,no,no,41.64,0,1,0,21,2,96.66,3983.3,0
C103786,49,12,month-to-month,credit-card,no,no,54.61,0,0,1,13,0,66.47,861.85,0
C103787,50,1,two-year,electronic-check,no,no,31.42,0,1,0,12,1,43.87,36.39,0
C103788,32,71,month-to-month,electronic-check,yes,yes,38.25,1,0,1,23,0,69.84,5080.77,0
C103789,53,23,two-year,credit-card,yes,no,23.22,0,1,0,14,0,67.92,1589.95,0
C103790,33,8,month-to-month,electronic-check,no,no,21.91,1,0,2,11,0,67.12,551.68,1
C103791,47,12,month-to-month,bank-transfer,no,no,5.61,0,0,1,17,1,72.41,958.2,1
C103792,33,18,one-year,mailed-check,yes,no,27.67,2,1,0,19,0,77.6,1510.13,0
C103793,36,47,month-to-month,credit-card,no,no,36.54,0,1,0,15,2,74.11,3531.07,0
C103794,18,65,month-to-month,credit-card,yes,yes,17.79,1,1,0,10,0,53.7,3510.73,1
C103795,35,20,month-to-month,electronic-check,yes,no,18.4,1,0,1,16,2,58.27,1235.03,1
C103796,40,50,one-year,credit-card,yes,no,3.19,0,1,0,13,0,64.56,3358.83,1
C103797,34,4,one-year,electronic-check,yes,yes,18.76,0,1,1,16,1,64.34,381.87,0
C103798,60,0,month-to-month,bank-transfer,no,no,41.87,1,0,1,17,3,64.25,96.5,0
C103799,25,4,month-to-month,bank-transfer,yes,no,26.69,0,0,0,17,2,77.0,395.55,0
C103800,32,67,month-to-month,bank-transfer,no,no,20.37,3,0,1,22,3,65.47,4444.6,0
C103801,28,42,two-year,bank-transfer,yes,no,,2,1,0,13,0,56.38,2415.27,0
C103802,32,58,month-to-month,credit-card,no,no,14.74,0,1,0,12,1,64.45,3791.96,0
C103803,51,1,one-year,bank-transfer,yes,no,12.65,0,1,1,10,3,72.77,151.68,1
C103804,57,1,month-to-month,credit-card,yes,no,9.43,2,0,1,13,0,67.62,118.96,1
C103805,31,61,one-year,electronic-check,yes,no,26.61,1,0,2,18,2,48.72,3011.09,0
C103806,30,7,two-year,mailed-check,no,no,15.19,1,0,1,6,1,66.79,512.45,0
C103807,25,11,month-to-month,credit-card,no,no,39.17,1,2,0,10,0,59.7,710.23,1
C103808,55,37,one-year,electronic-check,yes,yes,20.53,0,0,0,13,0,55.7,2113.02,1
C103809,52,44,month-to-month,mailed-check,yes,no,67.88,1,0,0,17,3,101.38,4570.64,0
C103810,38,16,one-year,credit-card,yes,yes,14.97,1,0,3,12,0,48.16,837.8,0
C103811,22,32,month-to-month,mailed-check,yes,no,45.81,0,0,1,19,1,64.75,2239.35,0
C103812,23,49,month-to-month,electronic-check,yes,no,52.16,0,1,1,13,0,59.41,3014.0,0
C103813,41,32,month-to-month,electronic-check,no,no,13.96,1,0,1,8,2,74.01,2482.05,1
C103814,46,27,month-to-month,electronic-check,no,no,19.34,0,1,0,11,2,59.01,1698.32,0
C103815,18,5,two-year,electronic-check,yes,no,16.11,1,1,1,17,2,93.33,577.46,0
C103816,35,32,one-year,electronic-check,no,no,13.4,3,2,0,17,2,69.09,2224.14,0
C103817,58,58,month-to-month,credit-card,no,yes,32.4,0,2,2,15,3,80.31,4756.69,1
C103818,36,45,month-to-month,electronic-check,yes,no,34.95,1,0,2,15,2,46.7,2137.13,1
C103819,57,65,one-year,credit-card,no,no,12.47,1,0,2,13,1,65.71,4317.49,0
C103820,47,9,month-to-month,credit-card,yes,no,12.28,2,0,0,15,0,57.82,,1
C103821,26,0,month-to-month,electronic-check,yes,no,20.99,2,1,4,11,0,71.31,22.42,0
C103822,35,40,one-year,credit-card,yes,no,20.51,2,1,1,19,0,51.73,2113.94,0
C103823,37,13,month-to-month,electronic-check,yes,no,5.59,0,1,1,12,1,67.59,956.23,0
C103824,28,43,month-to-month,bank-transfer,yes,no,32.91,0,0,2,11,0,68.99,3036.43,0
C103825,27,65,month-to-month,credit-card,no,no,4.86,1,1,0,16,0,71.88,4728.81,0
C103826,57,24,month-to-month,credit-card,yes,no,11.35,1,0,0,10,1,68.0,1717.49,0
C103827,27,40,one-year,electronic-check,yes,no,23.83,0,1,2,13,0,52.22,2166.09,0
C103828,52,49,one-year,electronic-check,no,no,32.6,2,0,0,20,3,94.33,4735.36,0
C103829,34,10,two-year,electronic-check,no,no,10.8,0,0,6,9,2,88.17,990.29,1
C103830,39,65,month-to-month,credit-card,no,no,18.92,1,0,2,13,1,45.81,3050.86,0
C103831,46,14,one-year,electronic-check,no,no,15.2,0,1,1,9,2,77.09,1093.38,1
C103832,32,59,two-year,mailed-check,no,yes,1.36,2,0,1,20,1,73.6,4429.06,1
C103833,46,48,one-year,electronic-check,no,no,15.73,3,0,2,16,1,73.91,3601.42,0
C103834,18,10,two-year,mailed-check,yes,no,9.11,1,0,0,17,2,62.24,748.9,0
C103835,44,52,two-year,mailed-check,yes,no,20.64,0,0,1,14,3,83.78,4480.07,0
C103836,18,14,two-year,electronic-check,yes,no,7.98,1,1,1,15,2,94.75,1431.38,0
C103837,36,43,two-year,bank-transfer,yes,no,14.86,0,0,0,12,1,63.83,2801.79,0
C103838,49,70,one-year,mailed-check,yes,no,18.89,1,0,1,13,2,67.56,4721.31,0
C103839,46,69,month-to-month,mailed-check,yes,yes,21.85,2,1,2,17,1,63.83,4428.1,0
C103840,23,63,two-year,mailed-check,yes,yes,17.5,2,2,1,15,2,80.09,5109.15,1
C103841,25,36,two-year,mailed-check,yes,no,44.54,1,0,2,16,1,64.27,2390.94,0
C103842,31,40,month-to-month,bank-transfer,yes,no,24.93,1,1,1,15,2,88.89,3630.9,1
C103843,41,21,month-to-month,mailed-check,yes,no,30.89,1,0,0,14,2,80.13,1814.42,0
C103844,18,67,month-to-month,mailed-check,yes,yes,19.25,1,1,1,20,0,60.6,4100.44,0
C103845,39,34,two-year,electronic-check,yes,no,0.38,0,0,0,16,1,60.45,2196.71,0
C103846,43,56,month-to-month,electronic-check,yes,no,7.35,1,2,0,16,2,76.36,4309.05,1
C103847,36,26,month-to-month,credit-card,yes,yes,6.39,0,0,1,13,0,44.56,1228.13,0
C103848,45,54,month-to-month,credit-card,no,yes,17.27,1,0,2,14,0,58.18,3195.91,0
C103849,42,16,month-to-month,electronic-check,no,no,50.88,0,1,0,14,1,47.12,790.11,0
C103850,33,53,two-year,mailed-check,yes,no,24.12,0,0,0,14,1,61.87,3338.71,0
C103851,18,3,month-to-month,mailed-check,no,no,37.77,0,0,2,19,0,51.03,176.0,0
C103852,41,7,month-to-month,bank-transfer,no,yes,10.0,2,0,1,19,2,76.53,621.59,1
C103853,28,25,month-to-month,electronic-check,no,no,21.85,1,0,0,15,1,60.6,1549.22,0
C103854,32,35,one-year,credit-card,no,no,44.84,1,0,1,12,0,63.9,2307.94,1
C103855,45,51,one-year,electronic-check,yes,no,38.2,0,0,2,13,3,77.6,4048.81,1
C103856,56,26,month-to-month,credit-card,yes,no,13.17,1,0,1,15,1,73.64,1993.25,0
C103857,39,1,month-to-month,electronic-check,yes,no,19.24,1,0,0,14,0,74.82,131.53,1
C103858,46,23,two-year,electronic-check,yes,no,39.9,1,1,0,15,2,65.7,1625.41,0
C103859,22,32,one-year,electronic-check,yes,no,12.31,1,2,0,14,2,77.54,2497.98,1
C103860,42,39,one-year,electronic-check,no,no,18.32,2,0,0,18,2,65.83,2649.58,0
C103861,38,47,month-to-month,credit-card,yes,no,3.53,0,0,0,17,1,77.95,3801.6,1
C103862,54,18,two-year,mailed-check,yes,no,35.74,2,1,0,22,1,54.38,1071.81,0
C103863,33,44,one-year,electronic-check,no,no,34.29,2,0,0,14,2,87.8,3912.18,0
C103864,36,46,month-to-month,credit-card,yes,no,4.09,2,1,2,13,1,61.04,2843.91,0
C103865,52,56,two-year,electronic-check,yes,no,18.33,1,1,0,6,0,53.44,3042.67,0
C103866,38,38,two-year,electronic-check,yes,no,42.04,1,1,1,14,1,64.35,2469.45,0
C103867,26,59,one-year,electronic-check,yes,no,8.36,0,1,0,8,3,67.92,4050.55,0
C103868,70,16,one-year,mailed-check,yes,no,25.9,1,0,1,15,1,73.78,1202.56,0
C103869,26,51,month-to-month,credit-card,yes,no,14.96,2,0,0,12,0,48.73,2557.71,0
C103870,38,3,month-to-month,electronic-check,yes,no,41.58,1,0,0,14,3,82.23,366.55,0
C103871,43,7,month-to-month,bank-transfer,yes,no,3.33,1,0,0,12,1,59.45,451.62,1
C103872,42,63,one-year,electronic-check,no,yes,3.66,0,2,1,18,0,52.69,3359.76,0
C103873,37,34,month-to-month,electronic-check,yes,no,12.16,0,0,2,12,2,83.46,2887.12,0
C103874,37,45,month-to-month,bank-transfer,yes,no,21.34,4,0,1,17,1,47.27,2194.22,0
C103875,36,44,two-year,bank-transfer,yes,no,21.61,0,1,1,22,1,34.38,1521.75,0
C103876,26,50,month-to-month,bank-transfer,no,no,4.62,0,1,2,15,1,56.09,2827.09,0
C103877,65,17,two-year,electronic-check,no,no,28.24,1,0,2,21,2,63.71,1172.05,0
C103878,36,13,month-to-month,electronic-check,yes,no,32.34,2,0,1,15,0,53.98,797.31,1
C103879,46,3,month-to-month,bank-transfer,yes,no,21.7,0,0,1,7,1,55.48,225.92,1
C103880,35,63,month-to-month,bank-transfer,yes,no,42.21,0,1,2,13,1,86.07,5449.67,1
C103881,35,16,month-to-month,mailed-check,no,no,29.69,1,0,0,19,3,98.73,1717.36,0
C103882,34,41,month-to-month,electronic-check,no,no,14.77,1,2,2,15,2,34.27,1383.12,0
C103883,20,33,month-to-month,bank-transfer,yes,yes,51.0,2,0,3,19,1,58.82,1955.65,1
C103884,37,11,one-year,electronic-check,yes,no,56.46,0,0,1,14,1,72.88,860.74,0
C103885,34,30,month-to-month,bank-transfer,yes,no,26.23,0,0,0,23,1,68.08,2120.19,0
C103886,53,6,month-to-month,bank-transfer,no,no,10.21,0,1,1,17,0,45.9,305.73,0
C103887,25,12,month-to-month,electronic-check,yes,no,41.18,1,1,0,14,2,84.61,1145.27,0
C103888,32,10,month-to-month,mailed-check,yes,no,6.94,0,0,0,16,3,75.12,834.98,0
C103889,28,60,month-to-month,mailed-check,no,yes,10.83,2,0,1,17,2,67.23,4102.7,0
C103890,56,41,month-to-month,bank-transfer,yes,no,37.67,2,0,2,19,0,56.34,2319.15,0
C103891,29,67,one-year,credit-card,no,no,9.67,1,0,1,10,1,71.38,4900.71,0
C103892,46,31,one-year,mailed-check,yes,yes,48.06,1,0,0,15,2,65.98,2106.0,0
C103893,51,14,two-year,electronic-check,no,no,10.15,0,0,2,9,2,75.34,1094.35,0
C103894,37,44,one-year,electronic-check,no,no,16.76,1,0,1,10,0,45.96,2045.52,1
C103895,22,67,month-to-month,bank-transfer,yes,no,15.54,1,1,1,15,1,70.42,4836.74,1
C103896,23,38,month-to-month,electronic-check,yes,no,32.2,1,0,0,16,3,70.05,2740.78,1
C103897,49,1,month-to-month,bank-transfer,yes,no,31.79,1,1,0,12,2,82.02,156.55,1
C103898,24,22,one-year,electronic-check,no,yes,15.18,1,0,0,16,1,63.7,1445.92,1
C103899,44,67,month-to-month,electronic-check,yes,yes,29.31,0,0,0,9,1,67.37,4598.31,0
C103900,40,37,month-to-month,electronic-check,no,no,23.77,0,0,1,11,2,85.54,3200.7,1
C103901,44,69,two-year,credit-card,no,no,33.75,1,0,0,11,0,59.56,4174.38,0
C103902,45,37,month-to-month,bank-transfer,no,yes,30.65,1,1,1,11,2,80.18,3029.47,0
C103903,28,0,month-to-month,mailed-check,yes,no,10.02,1,0,2,17,0,41.14,0.0,0
C103904,27,63,two-year,electronic-check,yes,yes,48.24,0,0,0,15,2,82.55,5270.73,0
C103905,48,55,month-to-month,credit-card,yes,no,4.07,1,1,0,15,3,81.22,4497.0,1
C103906,31,52,month-to-month,credit-card,yes,no,16.66,1,0,1,25,0,66.28,3492.08,0
C103907,18,70,month-to-month,mailed-check,yes,no,29.39,1,0,1,14,3,73.53,5143.44,0
C103908,47,14,month-to-month,bank-transfer,yes,no,20.16,0,2,0,15,0,62.5,914.3,0
C103909,27,66,two-year,,no,no,18.69,0,2,2,14,1,73.13,4856.94,1
C103910,45,16,one-year,electronic-check,yes,no,16.39,0,2,1,20,0,68.32,1158.77,1
C103911,56,70,month-to-month,electronic-check,yes,no,14.84,1,0,1,13,0,31.14,2204.3,0
C103912,39,13,month-to-month,mailed-check,yes,no,44.73,2,0,1,19,0,48.37,,0
C103913,51,40,month-to-month,mailed-check,no,yes,18.92,1,1,1,20,0,55.92,2334.51,0
C103914,41,57,one-year,bank-transfer,no,no,18.92,0,1,0,10,2,60.77,3567.62,0
C103915,58,5,month-to-month,mailed-check,yes,no,11.9,0,0,2,10,3,75.49,439.61,1
C103916,26,4,month-to-month,electronic-check,yes,no,31.21,0,0,2,10,0,59.25,,0
C103917,39,62,one-year,mailed-check,yes,no,6.57,2,0,0,10,2,85.41,5345.08,0
C103918,47,4,two-year,bank-transfer,no,no,63.11,0,0,0,16,0,67.48,330.9,0
C103919,37,44,two-year,electronic-check,yes,no,10.08,1,0,2,13,3,91.7,4174.05,0
C103920,53,68,two-year,electronic-check,yes,no,18.69,0,2,1,13,1,64.18,4396.35,0
C103921,34,44,month-to-month,electronic-check,no,yes,26.98,2,0,0,13,1,43.57,2029.07,0
C103922,64,35,one-year,credit-card,yes,no,39.12,2,0,0,16,0,48.68,1682.72,1
C103923,64,30,two-year,electronic-check,yes,yes,15.95,1,0,0,13,1,44.16,1374.7,1
C103924,42,46,month-to-month,electronic-check,yes,no,13.65,1,0,0,17,1,71.01,3307.75,1
C103925,46,41,month-to-month,credit-card,no,no,22.55,0,0,0,15,2,72.27,2954.17,1
C103926,53,36,month-to-month,electronic-check,yes,yes,12.29,0,1,1,15,1,68.22,2556.53,1
C103927,25,11,two-year,bank-transfer,no,no,17.41,1,2,1,9,0,62.09,747.69,0
C103928,23,48,two-year,mailed-check,no,no,51.94,2,0,2,15,0,52.53,2588.98,0
C103929,54,54,two-year,credit-card,no,no,10.0,2,0,0,6,2,48.0,2613.29,0
C103930,42,51,month-to-month,electronic-check,yes,no,2.61,0,2,0,16,0,49.95,2624.62,0
C103931,36,5,two-year,electronic-check,yes,yes,11.43,0,1,1,13,1,69.43,400.82,0
C103932,39,51,month-to-month,electronic-check,no,no,6.5,0,0,0,5,1,44.85,2365.51,0
C103933,18,53,month-to-month,credit-card,no,no,30.38,0,0,1,15,1,66.28,3561.57,0
C103934,37,13,one-year,credit-card,no,no,13.62,2,0,1,12,0,41.4,612.85,0
C103935,30,61,one-year,electronic-check,no,no,41.93,1,1,1,15,1,71.65,4456.51,0
C103936,50,38,two-year,electronic-check,no,no,17.11,0,1,0,14,0,40.72,1641.06,0
C103937,51,34,month-to-month,electronic-check,yes,no,6.62,0,0,1,9,1,69.72,2454.65,0
C103938,46,52,month-to-month,electronic-check,yes,no,38.54,1,0,0,20,0,40.55,2188.61,0
C103939,44,37,month-to-month,electronic-check,yes,no,10.4,0,0,1,11,1,49.81,1904.48,0
C103940,21,39,month-to-month,credit-card,yes,no,2.58,0,0,0,11,2,79.01,3191.79,1
C103941,46,22,two-year,electronic-check,yes,no,26.14,2,0,0,13,0,54.46,1255.9,1
C103942,47,67,month-to-month,credit-card,yes,no,11.82,0,0,0,11,2,45.39,3089.3,0
C103943,54,70,month-to-month,electronic-check,yes,no,27.56,0,0,1,12,1,75.9,5434.23,0
C103944,64,9,month-to-month,credit-card,yes,yes,34.84,1,0,2,21,3,52.71,530.25,1
C103945,19,53,one-year,mailed-check,no,no,24.06,0,0,0,13,1,59.74,3171.24,0
C103946,34,1,two-year,electronic-check,yes,no,12.3,0,0,0,13,0,80.63,174.92,0
C103947,30,26,month-to-month,credit-card,yes,no,39.43,0,1,1,14,2,76.65,2116.82,0
C103948,41,70,month-to-month,electronic-check,no,no,9.59,0,0,0,16,1,61.47,4366.66,0
C103949,39,12,two-year,credit-card,yes,yes,27.59,3,0,1,17,0,55.79,724.63,0
C103950,36,27,one-year,bank-transfer,yes,no,31.44,1,0,1,14,0,43.78,1208.15,1
C103951,51,16,month-to-month,credit-card,yes,no,20.99,0,0,0,21,2,76.06,1272.76,1
C103952,26,53,month-to-month,credit-card,yes,no,34.31,0,0,2,16,1,90.5,4857.48,0
C103953,27,33,two-year,electronic-check,yes,no,24.21,0,0,0,15,1,59.72,2022.96,0
C103954,27,43,one-year,mailed-check,no,yes,26.55,2,0,0,17,1,52.74,2272.37,0
C103955,35,68,month-to-month,bank-transfer,yes,no,34.4,1,0,2,10,2,83.06,5662.54,1
C103956,24,38,month-to-month,electronic-check,no,no,23.32,1,0,1,13,0,65.33,2545.29,0
C103957,38,53,month-to-month,mailed-check,yes,no,37.07,0,1,2,14,0,58.47,3185.29,0
C103958,37,7,month-to-month,electronic-check,yes,yes,46.78,1,1,1,18,1,62.31,443.66,0
C103959,30,15,month-to-month,bank-transfer,no,no,28.24,0,2,1,18,1,69.94,1197.03,0
C103960,49,69,month-to-month,electronic-check,no,no,34.91,1,0,1,13,1,48.73,3442.34,0
C103961,38,62,month-to-month,electronic-check,yes,no,21.05,0,0,0,14,0,50.4,3183.2,0
C103962,52,47,month-to-month,credit-card,no,no,47.31,0,1,1,12,2,49.97,2453.75,0
C103963,37,27,month-to-month,credit-card,yes,no,25.49,1,1,0,17,2,74.52,2072.28,0
C103964,39,14,month-to-month,electronic-check,no,no,32.95,1,0,4,10,1,63.35,951.49,0
C103965,32,62,two-year,electronic-check,yes,no,6.79,1,0,0,20,1,76.35,4754.16,0
C103966,39,57,month-to-month,bank-transfer,yes,yes,31.12,0,1,0,21,2,66.41,3855.62,0
C103967,48,17,two-year,electronic-check,yes,no,22.3,0,0,4,11,3,94.27,1717.64,1
C103968,34,43,two-year,bank-transfer,no,no,30.35,0,2,0,12,1,65.6,2876.9,1
C103969,45,45,two-year,credit-card,yes,no,32.42,2,0,0,12,0,64.62,2964.57,0
C103970,29,34,month-to-month,electronic-check,no,no,34.55,1,0,0,19,1,74.28,2559.14,0
